id,bccc_path_fixed,sample_reason,review_pending,primary_class,n_pos,pragma,Class01:ExternalBug,Class02:GasException,Class03:MishandledException,Class04:Timestamp,Class06:UnusedReturn,Class08:CallToUnknown,Class09:DenialOfService,Class10:IntegerUO,Class11:Reentrancy,Class12:NonVulnerable,slither_status,slither_hits,agreement_per_class,disagreement_score
8161473b9719f854bf5436f4580f15c86caff7fc785097d7ef419842c48724b5,BCCC-SCsVul-2024/SourceCodes/NonVulnerable/8161473b9719f854bf5436f4580f15c86caff7fc785097d7ef419842c48724b5.sol,review_pending,1,Timestamp,2,^0.4.24,0,0,0,1,0,0,0,0,0,1,,,,-1
816595ea960ad9a9737fcb82a4ba854b2cbc7de530342f7244751ca06a9549fa,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/816595ea960ad9a9737fcb82a4ba854b2cbc7de530342f7244751ca06a9549fa.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8177423cb92d8643b00f64d8e5af7b4ea572cac26f88562e6952cdea5f6982e3,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8177423cb92d8643b00f64d8e5af7b4ea572cac26f88562e6952cdea5f6982e3.sol,review_pending,1,CallToUnknown,3,^0.4.24,0,0,0,0,0,1,0,0,1,1,,,,-1
820c1d12a0339a7ef4e9a2232740d4e806b34c48f5a718befe70bf2e7c6660cd,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/820c1d12a0339a7ef4e9a2232740d4e806b34c48f5a718befe70bf2e7c6660cd.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
8279dd39e47aa7ccbbe65271ccbee582336bb98e10a64cbec836c4380a61b1b0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8279dd39e47aa7ccbbe65271ccbee582336bb98e10a64cbec836c4380a61b1b0.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
837df5c6e68a02d281de23f3b624f7f3086caf6865f9f76b046f5e788890ef98,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/837df5c6e68a02d281de23f3b624f7f3086caf6865f9f76b046f5e788890ef98.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
83a24084735a6c17844f281049f4a67ae1fd9b00f4d027dc0c2a481a75e19b5f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/83a24084735a6c17844f281049f4a67ae1fd9b00f4d027dc0c2a481a75e19b5f.sol,review_pending,1,CallToUnknown,3,^0.4.15,0,0,0,0,0,1,0,0,1,1,,,,-1
8439799c8b1d3cdf2251e3c67a071b893355ec4089c902d9d482cc4448e0fbeb,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8439799c8b1d3cdf2251e3c67a071b893355ec4089c902d9d482cc4448e0fbeb.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
848ec956066f32a81b170a9dd49f553b24efd5befd08917731d01077a984430f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/848ec956066f32a81b170a9dd49f553b24efd5befd08917731d01077a984430f.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
85d4023bfb01d65797806af47d8b33d97b25b6df5090ebead182968b173e5742,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/85d4023bfb01d65797806af47d8b33d97b25b6df5090ebead182968b173e5742.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
85eb5d4e19745bfd571da14f11c10b40cd76125e2eb74daedf5ab616ff8aff6e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/85eb5d4e19745bfd571da14f11c10b40cd76125e2eb74daedf5ab616ff8aff6e.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
85f04dd5937cda8ce8fa79592563ed0c739279543b26faa5a90cde4ba5a64b1a,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/85f04dd5937cda8ce8fa79592563ed0c739279543b26faa5a90cde4ba5a64b1a.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
8651e5d81ed74010c672e109b956a7bfed4227b43b9a1683fb2dd42452df1333,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8651e5d81ed74010c672e109b956a7bfed4227b43b9a1683fb2dd42452df1333.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
865eb1d4c700947f941660a1a5059b485588a17d6d2545b52d1f4f8ac5526927,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/865eb1d4c700947f941660a1a5059b485588a17d6d2545b52d1f4f8ac5526927.sol,review_pending,1,CallToUnknown,3,^0.4.13,0,0,0,0,0,1,0,0,1,1,,,,-1
8698dd31aa38269085059a2cac68c5ad064914b424a5312c868dfb5a514bed65,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8698dd31aa38269085059a2cac68c5ad064914b424a5312c868dfb5a514bed65.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
86d372404adf34155fbe4d05febcdef40a7ce668383683497d2c52ac76f9daac,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/86d372404adf34155fbe4d05febcdef40a7ce668383683497d2c52ac76f9daac.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
87db5a6588a3d54bdd4d056d787c174d000c6d3467609feed52443dd0a7cb519,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/87db5a6588a3d54bdd4d056d787c174d000c6d3467609feed52443dd0a7cb519.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
87e7b8620913fe9bf04038b84f36d093d454d513b9c3ce81fb6c23e696e4fd9d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/87e7b8620913fe9bf04038b84f36d093d454d513b9c3ce81fb6c23e696e4fd9d.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
8a412dc98778c2a22be42b0cca4e41f80c7206b3214338f79868222588d55ef0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8a412dc98778c2a22be42b0cca4e41f80c7206b3214338f79868222588d55ef0.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
8aa64346eb6977e5e5e3dd2d184d502220de5bcbbdb03a934bc5d352b5362903,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8aa64346eb6977e5e5e3dd2d184d502220de5bcbbdb03a934bc5d352b5362903.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
8b1f96db7c44b15771f955e21b3fbf5ddc17ebbf5df3dd9af344ab6059b8b9c4,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8b1f96db7c44b15771f955e21b3fbf5ddc17ebbf5df3dd9af344ab6059b8b9c4.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
8b26c48b8c910c2ac775d1e52c6ab1d3ce5a2716628684bc78a5a8e9c9f610b3,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8b26c48b8c910c2ac775d1e52c6ab1d3ce5a2716628684bc78a5a8e9c9f610b3.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
8b2f99cd09b2b2212b66b62ecc460948265cd7a5268ccd5e823d1b16e79f22f0,BCCC-SCsVul-2024/SourceCodes/IntegerUO/8b2f99cd09b2b2212b66b62ecc460948265cd7a5268ccd5e823d1b16e79f22f0.sol,review_pending,1,IntegerUO,2,^0.4.10,0,0,0,0,0,0,0,1,0,1,,,,-1
8b31d7cc75a5e17c6fbfe4aafb42b395bd1e00f0cb5ecb3682679cb619488244,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8b31d7cc75a5e17c6fbfe4aafb42b395bd1e00f0cb5ecb3682679cb619488244.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
8bc590b027af12a089f883e75cb68ffe76fbcaffd973c623c78056d80472a5d3,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8bc590b027af12a089f883e75cb68ffe76fbcaffd973c623c78056d80472a5d3.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8bd88afa2c30d82649952f48183dd22d443d07bea26d980e85a77f9b3729a9f2,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8bd88afa2c30d82649952f48183dd22d443d07bea26d980e85a77f9b3729a9f2.sol,review_pending,1,CallToUnknown,3,^0.4.16,0,0,0,0,0,1,0,0,1,1,,,,-1
8bdbce1a766ff9478bf370f989ad78a3590cc19ad0582b39967e47df27186b3e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8bdbce1a766ff9478bf370f989ad78a3590cc19ad0582b39967e47df27186b3e.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8be9181bbaa63fe27fc7c5fb29ea8b2d6d00b4f7f07e98ad58d8a088370c97b7,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8be9181bbaa63fe27fc7c5fb29ea8b2d6d00b4f7f07e98ad58d8a088370c97b7.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8bf662e2b5aead116604437157e3e6474d7943518324a66fc8abd8d88c855d09,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8bf662e2b5aead116604437157e3e6474d7943518324a66fc8abd8d88c855d09.sol,review_pending,1,CallToUnknown,3,^0.4.15,0,0,0,0,0,1,0,0,1,1,,,,-1
8c174970067d8f242cdd84342049eeec86bb755d366344b597856b253ade9cc8,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8c174970067d8f242cdd84342049eeec86bb755d366344b597856b253ade9cc8.sol,review_pending,1,CallToUnknown,3,^0.4.16,0,0,0,0,0,1,0,0,1,1,,,,-1
8c2ebbd677b0c26a28542fd756b153a267b34dc7bd7c9624e03dce0d614f7eeb,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8c2ebbd677b0c26a28542fd756b153a267b34dc7bd7c9624e03dce0d614f7eeb.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
8c4e104d40ba897298431848f0408317c60abc3f3f0d42afb1e92d5ef8ec6103,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8c4e104d40ba897298431848f0408317c60abc3f3f0d42afb1e92d5ef8ec6103.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8c643b154d3e6b8cc93c1799280dbd52f2d8bdb5d63121a38583ec4ad496b233,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8c643b154d3e6b8cc93c1799280dbd52f2d8bdb5d63121a38583ec4ad496b233.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8ce28caa982fd1c71718379411a9a85365d26d1847c29579d3054adf6e21c63e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8ce28caa982fd1c71718379411a9a85365d26d1847c29579d3054adf6e21c63e.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8e5235f29ea7a012c1fa9696f1e67e318b18d73eb471d67b1f3ef0c143e1cad1,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8e5235f29ea7a012c1fa9696f1e67e318b18d73eb471d67b1f3ef0c143e1cad1.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8f54aaaaf6640000f4a52fd2026e2bdef02cad9a042855665cfcc124c14ba6d1,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8f54aaaaf6640000f4a52fd2026e2bdef02cad9a042855665cfcc124c14ba6d1.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
8f83a4009ffdcc745d3ddc8e85b4a49d25805b56881b9e2a870e3c56ebbca894,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8f83a4009ffdcc745d3ddc8e85b4a49d25805b56881b9e2a870e3c56ebbca894.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
8ff1a300b2f86f59d43e11a4ab023f24c8e976f108f3735ba167f16fce16a2c0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/8ff1a300b2f86f59d43e11a4ab023f24c8e976f108f3735ba167f16fce16a2c0.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
91104c30b39d691eada0f0a8234207bc7d3eb8af296ae12248f7da3e6bb38e85,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/91104c30b39d691eada0f0a8234207bc7d3eb8af296ae12248f7da3e6bb38e85.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
913364630d71b5ae6d138c6455d8fdb751458d10bd4a321197a00366ddd37c43,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/913364630d71b5ae6d138c6455d8fdb751458d10bd4a321197a00366ddd37c43.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
91a4bb141e4954a7c77ab4966d9faf23e2387e0612a6002bb436ca37ef51e69d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/91a4bb141e4954a7c77ab4966d9faf23e2387e0612a6002bb436ca37ef51e69d.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
91a81fa75494702c71e5ce7a9505ba3a9821f8ca702a9d53fb531c8d9cc6c8c0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/91a81fa75494702c71e5ce7a9505ba3a9821f8ca702a9d53fb531c8d9cc6c8c0.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
922d01c12ab127019b0f600622ee58eb69bf4174012172317c7c3f950ae9f9ec,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/922d01c12ab127019b0f600622ee58eb69bf4174012172317c7c3f950ae9f9ec.sol,review_pending,1,CallToUnknown,3,^0.4.14,0,0,0,0,0,1,0,0,1,1,,,,-1
9253f249b29b43ba76aba5f7718a8862f03041349ee4938b48f72abc035e814c,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9253f249b29b43ba76aba5f7718a8862f03041349ee4938b48f72abc035e814c.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
928280aec9fe1e2488e93f295301618b5d181a51fda5867e2b999accf44295be,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/928280aec9fe1e2488e93f295301618b5d181a51fda5867e2b999accf44295be.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
92b8f16e0a55473e1c0eb693502363978da9c1f7ee100e6748dbda882fc38d6e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/92b8f16e0a55473e1c0eb693502363978da9c1f7ee100e6748dbda882fc38d6e.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
936d47fa85b8ee3d523276e08287034ca7135d85043aa72f173b909bf45c3278,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/936d47fa85b8ee3d523276e08287034ca7135d85043aa72f173b909bf45c3278.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
94335777378f8161ad5a5ca55cd1556a8e47641ba990705e8929cf56721be0e9,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/94335777378f8161ad5a5ca55cd1556a8e47641ba990705e8929cf56721be0e9.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
9487f1d4b67fb747c73c5186f6d0cca8044916a919590c84ae609b2d8f39b6b3,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9487f1d4b67fb747c73c5186f6d0cca8044916a919590c84ae609b2d8f39b6b3.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9491aec3257a47fe6cf565ae9466af5bd925f921d1c7500491e347250159e429,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9491aec3257a47fe6cf565ae9466af5bd925f921d1c7500491e347250159e429.sol,review_pending,1,CallToUnknown,3,^0.4.19,0,0,0,0,0,1,0,0,1,1,,,,-1
953c9a06184d883c58f9c6363c7ae6da3d325c68243680688d1db933bdea76ba,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/953c9a06184d883c58f9c6363c7ae6da3d325c68243680688d1db933bdea76ba.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
95d303c24b5e06cc6847b9bdc673ca93af3eeb6ef602b8d962e60445353a731f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/95d303c24b5e06cc6847b9bdc673ca93af3eeb6ef602b8d962e60445353a731f.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9616937910e175bdf8b83146eca1247af970a0a0a6e19a9a17acde58ed44c1a8,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9616937910e175bdf8b83146eca1247af970a0a0a6e19a9a17acde58ed44c1a8.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
96f55748602b8b41fc7c2dfe8af91d712f5acd7c07facce493d48bd5dc8f2f57,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/96f55748602b8b41fc7c2dfe8af91d712f5acd7c07facce493d48bd5dc8f2f57.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
970bc5efb4e1c8f5baec9e9b6434b8cb48461415f0f727201d269c25e42c2945,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/970bc5efb4e1c8f5baec9e9b6434b8cb48461415f0f727201d269c25e42c2945.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
9745bc087c19e9b8c016dcadbeee2eddb50acbecb37678a310b137adaeb05b80,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9745bc087c19e9b8c016dcadbeee2eddb50acbecb37678a310b137adaeb05b80.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
97d4c198f7e32ba48cb6d9d139a5129feab3f20ea0b39bc6b8e9611ae3385204,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/97d4c198f7e32ba48cb6d9d139a5129feab3f20ea0b39bc6b8e9611ae3385204.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9845a2bc8e527623da1fca63be18e768566463e5c52994198d6199aa03920e2e,BCCC-SCsVul-2024/SourceCodes/IntegerUO/9845a2bc8e527623da1fca63be18e768566463e5c52994198d6199aa03920e2e.sol,review_pending,1,IntegerUO,2,^0.4.24,0,0,0,0,0,0,0,1,0,1,,,,-1
98e19786325c98885e870a929a7d01dd651227703a5965e3bc3e18380bd36cb5,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/98e19786325c98885e870a929a7d01dd651227703a5965e3bc3e18380bd36cb5.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
99d7caa47d31952c659e68173bceb39010df3f88f64aec935c8c30c5a0e6f5a0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/99d7caa47d31952c659e68173bceb39010df3f88f64aec935c8c30c5a0e6f5a0.sol,review_pending,1,CallToUnknown,3,^0.4.15,0,0,0,0,0,1,0,0,1,1,,,,-1
99fb3897732062b20412e0172ea3043942af33195e905b9ed5f2196a5cc3572c,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/99fb3897732062b20412e0172ea3043942af33195e905b9ed5f2196a5cc3572c.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9a26edab17e9f1a25f856627322dd02fcefd6b8116549739f0791390bb20664a,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9a26edab17e9f1a25f856627322dd02fcefd6b8116549739f0791390bb20664a.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9aa70e05647d61092244fbf4710b1f86750295eb1349328957a974a968a30836,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9aa70e05647d61092244fbf4710b1f86750295eb1349328957a974a968a30836.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
9b1291f018e0c908239f482ccee68f14f475519672fb9555631316ab8edae2c9,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9b1291f018e0c908239f482ccee68f14f475519672fb9555631316ab8edae2c9.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
9b5e04621df58b731c7ce0aecc7caf405bc31295fb5abf6ebc9dc303d1336d13,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9b5e04621df58b731c7ce0aecc7caf405bc31295fb5abf6ebc9dc303d1336d13.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9b8af6eda597c94acfdf74b7409771852c9c6686ca7c5129aba7e78980568411,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9b8af6eda597c94acfdf74b7409771852c9c6686ca7c5129aba7e78980568411.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
9b9e33da6794719d28918e31ba261e9d1faf42894f505a969f17d437b894be14,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9b9e33da6794719d28918e31ba261e9d1faf42894f505a969f17d437b894be14.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9bfba96180bb31a758dc7dc8725d6b6ce96d958d6abc055e222307e2ab1fbb2e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9bfba96180bb31a758dc7dc8725d6b6ce96d958d6abc055e222307e2ab1fbb2e.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
9c44cc862ca0d6aa766264658b01c90f9b2d2432359fa8466836114430380b6d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9c44cc862ca0d6aa766264658b01c90f9b2d2432359fa8466836114430380b6d.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9c7a92d74fe8d2f75d29955650997053e63ca5ed70104a3dcfdea75457378243,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9c7a92d74fe8d2f75d29955650997053e63ca5ed70104a3dcfdea75457378243.sol,review_pending,1,CallToUnknown,3,,0,0,0,0,0,1,0,0,1,1,,,,-1
9cf36bd2b50e138f081483acb0b6310a4350afa04b77dd0a547a2ba80821321b,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9cf36bd2b50e138f081483acb0b6310a4350afa04b77dd0a547a2ba80821321b.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
9d1ba82b76c8d41c6339c838bad36c1cd0dbd934f12f84e00418b2edcdd7e91e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9d1ba82b76c8d41c6339c838bad36c1cd0dbd934f12f84e00418b2edcdd7e91e.sol,review_pending,1,CallToUnknown,3,^0.4.21,0,0,0,0,0,1,0,0,1,1,,,,-1
9d6cb28d1cf04c3441fb6286befff2eff412217904e65f4b0c1fa439e8204916,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9d6cb28d1cf04c3441fb6286befff2eff412217904e65f4b0c1fa439e8204916.sol,review_pending,1,CallToUnknown,3,^0.4.16,0,0,0,0,0,1,0,0,1,1,,,,-1
9d6ef201a5da76329f7eb52602273cb7bec497e77b74d0758828d284ecadc6c2,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9d6ef201a5da76329f7eb52602273cb7bec497e77b74d0758828d284ecadc6c2.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
9d75784a933534e85f0f789960daecf6742c3b722d949f936bc1a88e4657d1c3,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9d75784a933534e85f0f789960daecf6742c3b722d949f936bc1a88e4657d1c3.sol,review_pending,1,CallToUnknown,3,,0,0,0,0,0,1,0,0,1,1,,,,-1
9d813c1086f3c0c12754d79525b3cf707110d0be942a042fa398edad7dd1351e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9d813c1086f3c0c12754d79525b3cf707110d0be942a042fa398edad7dd1351e.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
9e3909b6bc876db6ab764e099553a7a32cfa1be39100496fead49ca6afb1d6b9,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9e3909b6bc876db6ab764e099553a7a32cfa1be39100496fead49ca6afb1d6b9.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
9e84389d4eaf7de690b89ebdd04ae18368c32f6a7a66216737859c3643ee0420,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9e84389d4eaf7de690b89ebdd04ae18368c32f6a7a66216737859c3643ee0420.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9ee62426daf2a1672860bb7abfe2a136a8c6a178b3c9489288122c32a9bcf7e4,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9ee62426daf2a1672860bb7abfe2a136a8c6a178b3c9489288122c32a9bcf7e4.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
9f6c5ee7a4a836f0a65a1c9cb3f5e54ebf7267488212e5843655c0ccd793bef0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/9f6c5ee7a4a836f0a65a1c9cb3f5e54ebf7267488212e5843655c0ccd793bef0.sol,review_pending,1,CallToUnknown,3,^0.4.19,0,0,0,0,0,1,0,0,1,1,,,,-1
a00468b7f0a8c4aa6ee8df0d939df2500495bddf3a2dc4fd116307dee23d936f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/a00468b7f0a8c4aa6ee8df0d939df2500495bddf3a2dc4fd116307dee23d936f.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
a03256ec8efcf978a3783605136c9d333b50f99f10dea7d754af40b05a8e88bb,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/a03256ec8efcf978a3783605136c9d333b50f99f10dea7d754af40b05a8e88bb.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
a04251771c1bf9a525610fa2bc924c108e6089c8610b6d9cf8a0304d0ac6e433,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/a04251771c1bf9a525610fa2bc924c108e6089c8610b6d9cf8a0304d0ac6e433.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
