md5_stem,CallToUnknown,DenialOfService,ExternalBug,GasException,IntegerUO,MishandledException,Reentrancy,Timestamp,TransactionOrderDependence,UnusedReturn
443fba3ea393bc4a69bdf90c72981d6a,0,0,0,0,0,0,0,0,0,0
444139a4734702e080da5ec4027422de,0,0,0,1,1,1,0,0,1,0
44441ffc8e6501af81731c8a2f90b2ea,0,0,0,0,0,0,0,0,0,0
444581234b11e590a1c3f0c8a8d9ba7c,0,0,0,0,0,0,0,0,0,0
44463b669c148a5510317fa4a164b23c,0,0,0,0,0,0,0,1,0,0
4448cde085113935c0072f2028c464bf,0,0,0,1,0,0,0,0,0,0
444a8cd48eafa361754b75dd390a43a2,0,0,0,0,0,1,0,0,0,0
445054648fbdd93390bc6c8ac64acfdd,0,0,0,0,0,0,0,0,0,0
4450fe99680553bd245dd6733d6093bc,0,0,0,0,1,1,1,0,0,1
4453225e09d9c7a87138c0bdcd23a627,0,0,0,0,0,0,0,0,0,0
4453b92b8fb541debae0e12e9512d2b0,1,0,0,1,1,1,0,0,1,0
4453e68f867f8a549531ca6b606ee5e3,1,0,1,0,1,0,0,0,0,0
445411eaa2bc7530493a0be6966ddb4d,0,0,0,0,0,0,0,0,0,0
445538ce1e74cf9338eff4082d9d70b9,0,0,0,0,1,0,0,0,0,0
445578a1a5e7bc19e1fc11765356350a,0,0,0,0,1,0,0,0,0,0
445a01b8ac791567db887844299799ab,0,0,0,0,0,0,0,0,0,0
445a3aa4bde0517f0722833870368e88,0,0,0,0,0,0,0,0,0,0
445f82785f10a16781ff6884dbb06328,0,0,1,0,0,0,1,0,0,1
44613333538d1d99eca7bb5ee5360130,0,0,0,0,0,0,0,0,0,0
446243a7989241bd63a0a122c126518e,1,0,0,1,1,0,0,0,1,0
4462c701bd3bf23254262314156590ba,0,0,0,1,1,0,0,0,0,0
4465193293f590ef9c85f0b1a5c372a9,0,0,0,1,1,1,0,0,0,0
4465d0aef208cebfdbb7549640fd8e0e,0,0,0,0,1,1,0,0,0,0
4466e75fcfcb9959761de58387746b62,1,0,0,0,1,0,0,0,1,0
44672fba30574910053afd4205446e9e,0,0,0,0,0,0,0,0,0,0
4467575927a4936ac7ebc14c71fb0d3e,0,0,0,1,1,1,0,0,1,0
446a08a1e7cfae04704995c92dbb465e,0,0,0,0,0,0,0,0,0,0
446a1c3024035eede98896f09dc0245e,0,0,0,1,1,1,1,0,0,1
446ad235bb79f722c024ec3af5a9952a,0,0,0,0,1,1,0,0,0,0
446aff7c89e11fcdb9c34dc71d6917ce,0,0,1,0,0,0,1,0,0,1
446b95c49e4f9a67350e62b0d11318e6,1,0,0,0,0,0,1,0,0,0
446e7cfcdfbec13008e8336b73fafde6,0,0,0,0,1,0,0,0,0,0
446ef8e406b2fb6742d3bd0c928b72a4,0,0,0,0,0,0,0,0,0,0
446fc10c2abf992d32d3cdb62a869908,1,0,0,0,1,0,0,0,1,0
4471a4a3b7d5d1112c614ac246920ab4,0,0,0,0,0,0,0,0,0,0
4471c0ec6ad41bdab676bd4d82ea8e1b,0,0,0,0,0,0,0,0,0,0
4471d4312b47aeae2f3b3b96dd4d2439,0,0,0,0,0,0,0,0,0,0
44738a50eee981357a9f25de3cd8f29d,0,0,0,0,1,0,0,0,0,0
44751aa88ce0d3d4aedde10cc616f823,0,0,0,0,1,0,0,0,1,0
44762a3614520921f2b24f4c4debe816,0,0,0,0,1,0,0,0,1,0
4477879a1adc226b832becb5d9b26bc2,0,0,0,0,1,0,1,0,1,1
447788a302a36387e170a60d4730d5df,0,0,0,0,0,0,0,0,0,0
44785086a07b9f6f065c4c2273fa14a9,0,0,0,0,1,1,0,0,1,0
447aa2e2f76f49d766dba770deb79cb9,0,0,0,1,1,1,0,0,0,0
447abeb1e3182267d2b0ceb1a120f309,0,0,1,0,1,0,0,0,0,0
447c4dd77b96f607e23564692a978a20,1,0,0,0,1,0,0,0,0,0
447f3885f271d2162479879fe9d6eaca,0,0,0,0,0,0,0,0,0,0
447f5d1d47afbc7f287d4c4792bfe88d,1,0,0,0,1,0,0,0,0,0
44838cc4874142a90dd81506e9acea42,1,0,0,1,0,0,0,0,0,0
4483acfd1bfcdc66934c43647e8a9840,0,0,0,0,0,0,0,0,0,0
4483d299881aff8a526f50e32125034d,0,0,0,0,0,0,0,0,0,0
448469caa894f8705c9cb31199f3783d,0,0,0,0,0,0,0,0,0,0
4485e7a7b5fcd7c7b4e9ea70a291e2c3,0,0,0,0,0,0,0,0,0,0
4488b30f2c86f1bb6ade3f8fe93918a1,0,0,0,0,0,0,0,0,0,0
448a9b86cf88b40e72f3f7eea2bc6d70,0,0,0,0,0,0,0,0,0,0
448b41aae4b3b0b7e51ee837adc9e8c7,0,0,0,1,0,0,0,0,0,0
448b9b18108c27bcd5ba390120a428d5,0,0,1,0,1,0,0,0,0,0
448bfe35ae0501630633fde92e7bea29,0,0,0,0,0,0,0,0,0,0
448cb4b6066a91a3487e4f293f34be09,0,0,0,0,0,0,0,0,0,0
44958c68fbef9f1f020394415e65d344,0,0,0,0,0,0,0,0,0,0
4496e07f1358f3b6c0ac02e7e3fcc099,1,0,0,0,1,0,0,0,0,0
449809c65fa06db3e21fdbd4ddff248b,0,0,0,1,1,1,0,0,0,0
4498e296bfba8fa9a227fa92bd9ef1f3,0,0,0,0,1,0,0,0,0,0
4499692699db092b97992b3e1baa1769,0,0,0,1,1,1,0,1,1,0
4499d337adb256811e63395c262914a0,0,0,1,0,1,0,0,0,0,0
449abd8b92dd9d8102362ae576f802a1,1,0,0,0,0,0,1,0,0,0
449b1aea006795a0704cd6e8088622af,0,0,0,0,0,0,0,0,0,0
449ba0018af79e87dad29ada01e229f7,0,0,0,1,1,0,0,0,0,0
449c3a060f20fe39e789a19d0cef5483,0,0,0,0,0,0,0,0,0,0
449dedeeca934acba73b8c1929aea71a,0,0,1,0,0,0,1,0,0,1
449fe99828645d19ebed1d9ca581a72e,0,0,0,0,1,0,1,0,0,0
44a0cd90d6e915b15a67c73b068d76a6,0,0,0,0,0,0,0,0,0,0
44a1566ee1f794a360b19ee4d862476e,0,0,1,0,1,0,0,0,0,0
44a27bc0f007ab608f597512da244c50,1,0,0,0,1,1,0,0,1,0
44a2936730c0678fb5297bb82605c1bf,0,0,0,0,0,0,0,0,0,0
44a3595889cb600514bb0fef91787ae2,0,0,1,0,1,0,0,0,0,0
44a554d8f3d43dede5a33461ce25e4b8,0,0,0,0,0,0,0,0,0,0
44a571ffab2bc218246cc3340a002eb2,1,0,0,0,0,0,1,0,0,0
44a7ed51867466cbc92c1bc6fc588274,0,0,0,0,1,0,0,0,0,0
44a80b92b6e9d9c1b2f119c1eb52a4d6,0,0,0,0,0,0,0,0,0,0
44a8a0026dfdcbc51b641684cd9c54f6,1,0,0,1,1,0,0,1,0,0
44a8c94d6676033f344bbbb260bd1703,0,0,0,0,0,0,0,0,0,0
44a8f1b4d5b06a3a4ab6a9149dd4d8e1,0,0,0,0,0,0,0,0,0,0
44a8fc8e3a6a89b9eb6f30be361a85f0,0,0,0,0,0,0,0,0,0,0
44a946ecd0049453b3f92f21fa9dfbdf,0,0,0,1,1,0,0,0,0,0
44a94e09d196d9e3ac7993881f82619a,0,0,0,0,0,0,0,0,0,0
44aa60315571db61ff862bb14d0e654f,0,0,0,0,1,0,1,0,0,0
44ab81aba2cb5644e0c208df797547a2,1,0,0,0,1,1,0,0,1,0
44ad4f34ff806efc2b9c85024545070f,0,0,0,0,0,0,0,0,0,0
44b01e3dd96515bf4515731a57cd14e8,0,0,0,0,0,0,0,0,0,0
44b40beee196312f47f48a6d87b28821,0,0,0,0,0,0,0,0,0,0
44b50a6f72b67a9cbef382390ac30947,0,0,0,0,0,0,0,1,0,0
44b6b6cc7c4818504946d74df76b88ee,0,1,0,0,0,0,1,0,0,0
44b822e8dd1ddb6e9f414f8d83c2d7b5,0,0,1,0,1,0,0,0,0,0
44b8b4122d9202d45c0efccf45d27384,1,0,0,0,0,0,1,0,0,0
44b8f26db5c1245aa77cbadb607ef475,0,0,0,0,1,0,0,0,0,0
44ba335bf40b62502a2fef832c90ceb4,0,0,0,0,1,1,0,0,0,0
44ba8d80bcff0495bad15d4a22358ccd,0,0,0,0,0,0,0,0,0,0
44be4d2021c79fd10efe0483dff92a03,0,0,0,0,0,0,1,0,0,1
44be913b675a3187ca70e6ea6432edb9,1,0,0,0,1,1,1,0,0,0
44bf9b32cca4e0c32032f0c1f0a635a2,0,0,0,0,1,0,0,0,1,0
44c1a5ccf40c5398fe80cc3f2d7b4c82,0,0,0,0,1,0,0,0,0,1
44c2a91b48165714f1ecf11de4ab1422,0,0,0,1,1,0,0,0,1,0
44c2ff81e1c52f5091cd2dfcdc996dc2,0,0,0,0,0,0,0,0,0,0
44c5f341e88ac1d48e855a3d8276ff2f,0,0,0,1,1,1,0,0,1,0
44c788378530bdbae20171be670837a7,0,0,0,1,1,0,1,0,0,0
44c8f7aacb60ab5e9ad40ded046ac2ec,0,0,0,0,0,0,0,0,0,0
44ca7b9e5beb1ce46c1d589402301bae,0,0,0,0,1,0,0,0,0,0
44caa027ef27da40ddafe0644bd026ce,0,0,0,0,1,0,1,0,0,0
44cb1223f1a61a70fe80e364b9c1d922,0,0,1,0,1,0,0,0,0,0
44cc424579bf5ed6bf76cb078f519b08,0,0,0,0,1,0,0,0,0,0
44cc70513a7ace562fd9266c3e940c8f,0,0,0,0,0,0,0,0,0,0
44cf555a849b5c59c561abcce737d41d,0,0,0,0,0,0,0,0,0,0
44d572dd29d98bec0ac0a84cef936c1f,0,0,0,0,0,0,0,0,0,0
44d5dbdfea692f5d281ca478116d5a72,0,0,1,0,0,0,1,0,0,1
44dafcdb40e4d1a9787508b83c402434,0,0,0,0,0,0,0,0,0,0
44df253cdf37a5db9acf4fe644652e5f,0,0,0,0,0,0,0,0,0,0
44dfe8af29fbbc786288092cabfa179c,0,0,0,0,0,0,0,0,0,0
44e12564e420ed2eac320b5bd8329ba8,0,0,1,0,0,1,0,0,1,1
44e2c58a881128e19acda0671ab4f1d4,0,0,0,0,0,0,0,0,0,0
44e325d7e7cc45d2e4dbaea4d8404dd9,1,0,0,0,1,0,0,0,0,0
44e35ea7314c22a5fded9f266afbeb7d,0,0,0,0,0,0,0,0,0,0
44e4115dc7676b27d8b0078cb6abbe13,0,0,0,0,0,0,0,0,0,0
44e4f5f4e9646c510b7a94002be6216f,0,0,0,0,1,1,0,0,0,0
44eb5e4299a5eda6262d15f6425d8ec6,0,0,0,0,0,0,0,0,0,0
44ebf9cf81b2d65347b42319be51b2fd,0,0,1,0,1,0,0,0,0,0
44edf46acea896e73463ab75a0f01ab8,0,0,0,0,1,0,0,0,0,0
44ee57f4b13c4cc0532ca2a75a456dd9,0,0,0,0,0,0,0,0,0,0
44eefce8892558d3afe2441872642c49,0,0,0,0,0,0,0,0,0,0
44ef0f55c7824fc52ebb4c75425351ad,0,0,0,0,0,0,0,0,0,0
44efa2c6e711b14058131d81b6d53814,0,0,0,0,0,0,0,0,0,0
44f239e268f1a23b8b4c452ec17fb713,0,0,0,0,0,0,0,0,0,0
44f32d9f51054f2484439f962da23cde,0,0,0,0,0,0,0,0,0,0
44f36f16733446c1803c3c00fab28ec6,0,0,1,0,1,1,1,0,1,1
44f4a4bb070df2387bc1b20a82c20645,1,0,0,1,1,1,0,0,0,0
44f583c05c917d9db5bdcae470763e27,0,0,0,0,0,0,0,0,0,0
44f5f0bd5ce5f9ff75074ebf9549b231,0,0,1,0,1,0,0,0,0,0
44f6204f2cc8be224dabe9502b8d03be,0,0,0,0,0,0,0,1,0,0
44f623e64b9e36e7743e9b3a06cddb66,0,0,0,0,1,0,0,0,0,0
44f72381ff17384985f100e8f563b2e1,1,0,0,0,1,0,0,0,0,0
44f7d641288977b3cfbd810a983daa72,0,0,0,0,0,0,0,0,0,0
44fe34314697c0aa774dda7b550be4df,0,0,0,0,0,0,0,0,0,0
44ff00c501e4419c4c66621f5a1348e6,0,0,0,0,0,0,0,0,0,0
450261934a1614301e7cbda5bb5ebf33,0,0,0,0,0,0,0,0,0,0
4502d30a3a0c9fd93133e15fe8dc9c6d,0,0,0,0,0,0,0,0,0,0
450521957dcc21718db1726a81edc313,0,0,0,0,0,0,0,0,0,0
4506f35cf72bbcaa305f0f31014e404b,0,0,0,0,0,0,0,0,0,0
45088cd261be467d90573809eccad374,0,0,0,0,0,0,0,0,0,0
45097c6f4d2d59665344e8e52eacba7f,0,0,0,1,1,0,0,0,0,0
450ade2ced849d0e18aafd19627c6fe9,0,0,0,1,1,1,0,0,0,0
450bb6117fa51c147422f805dd5837c3,0,0,0,0,0,0,0,0,0,0
450beb1ef9c63ac69dea0b38478395ae,0,0,0,0,0,0,0,0,0,0
450d8e76d1d3d0a8a533661e371716a9,0,0,1,1,1,1,1,1,0,1
450e00292b8929d0075f80daaac77556,0,0,1,0,1,0,0,0,0,0
450e7b5084af46bf294c49f229a3975f,0,0,0,0,0,0,0,0,0,0
4510740e2be2e67dfc30ac5b93fd7ffd,0,0,1,1,1,0,0,1,1,0
45110d84a5e6b835c39dd1dc4a217956,0,0,0,0,1,0,0,0,0,0
45115388f29dfaf6393b6d683042cc03,1,0,0,0,0,0,1,0,0,0
451189e43ff994269ca0416c683e2ac9,0,0,0,1,1,0,1,0,1,1
4511a81513860c52afebb2fcabcc64d6,1,0,0,1,0,0,0,0,0,0
45132c0cc6cea4bebc1ef3349844ad32,0,0,0,0,0,0,0,0,0,0
45148a75f05944a61add5463c99df5a3,0,0,0,0,1,0,0,0,0,0
4514c19079fd41db4c527a9d00549b60,0,0,1,0,1,0,0,0,0,0
451685a0760ab7ae4ab831410e89969f,0,0,0,0,0,0,0,0,0,0
451749e43498a1205ec3fa0e77db841b,0,0,0,0,0,0,0,0,0,0
4517d8462ddd5109e9e550880ae5a262,0,0,1,1,1,0,1,0,1,1
4519c7acd97707a28baefc6009b0d7a0,0,0,0,0,0,0,0,0,0,0
451ba841118b774e714e27758820c314,0,0,0,0,0,0,0,0,0,0
451bcf48a782be7e38f14a45ec78e10f,0,0,0,0,1,1,0,0,0,0
451be852f88b357b2b5f75d488176a98,0,0,0,0,0,0,0,0,0,0
451ca0011d18cbe2b8ee18d62a6218de,0,0,0,0,1,1,0,0,0,0
451ceeeb26654b6184dc0f4e9028ddbe,0,0,0,0,1,0,0,0,0,0
451daabdad1cd0e922ade728b2655ea1,0,0,0,1,1,0,1,1,0,0
451dbebf63fd2f8c13a98e744a684ddb,0,0,0,1,1,0,0,0,0,1
452105ec3fc1275d6a920ecbd933a1f0,0,0,0,0,1,0,0,0,1,0
4521c3de5818a52e506ea11d26c0d15f,0,0,0,0,1,1,0,0,0,0
4521efde4036c6f13d8798cd96d8287c,0,0,0,0,1,1,0,0,0,0
45223fcfafa4948d7b57d3838630d843,0,0,1,0,1,0,0,0,0,0
4523f4b6bd0018e1a825245fb4b6f6ae,0,0,0,0,0,0,0,0,0,0
4524d67f4b1693bad43e466cb8ca9cbb,0,0,0,0,1,0,0,0,1,0
4526448624b6eda024cf55c8c9432542,0,0,0,0,0,0,0,0,0,0
45286880ff01e8550c8e5b82c706b709,0,0,0,0,0,0,0,0,0,0
452ab4da56513b96f7dfd7b0764a7ceb,0,0,1,1,1,0,0,0,1,0
452cf948dcd57096a6ccb785d2e5c31d,0,0,1,0,0,0,1,0,0,1
452e472a7e40b84f4e921abd44d66e8d,0,1,0,0,0,0,1,0,0,0
452e97289c7dd9221278be4749586b5d,0,0,0,0,0,0,0,0,0,0
452f86a5b38271c7e459691f260015a1,0,0,0,1,1,1,0,0,0,0
452faf31349c8905653e44085a6d8429,0,0,0,0,1,0,0,0,0,0
453059f71899066cbf848ed8e2f47840,0,0,0,0,0,0,0,0,0,0
45351e478907302acabc288428c417e8,0,0,0,0,0,0,0,0,0,0
45363809cb2d809c71ec59179a185148,0,0,0,0,0,0,0,0,0,0
453c07c9dbc5b35b29c74536ddfe8b00,0,0,0,0,1,1,0,0,0,1
453e63d38c453bf7bab501277890aa01,0,0,0,0,0,0,0,0,0,0
453eb9ecfc3f43036217f2929e7158eb,1,0,0,1,1,0,0,0,0,0
453ece6da16bb913efc767b5f7f0cd07,0,0,1,0,1,0,0,0,0,1
453f04c50fdadbe3a355a6a42c2971c2,0,0,0,0,0,0,0,0,0,0
453fc55ef6f7d83c086dbcea18d55bd8,0,0,0,0,0,0,0,0,0,0
4540aec3f6ef46082f2723f3c83f5a76,0,0,0,0,1,1,0,0,0,0
4542640203b76e4c102d0d9b8f90ca7d,0,0,0,0,0,0,0,0,0,0
454568e10c11131c45c2ce01c5c57d07,0,0,1,0,1,0,0,0,0,0
45460b6107c1207559ddccfb51f733a9,0,0,0,0,0,0,0,0,0,0
4546a48da8ae4e2a459c23743462a23b,0,0,0,0,0,0,0,0,0,0
45488640ee93a7eb41b2ea61e966fe8e,0,0,0,0,0,0,0,0,0,0
45489b34a88661f96753665cda8a8dd9,0,0,0,0,0,0,0,0,0,0
4548d2e8342ec3d03e069f17f92f1d90,0,0,0,0,0,0,0,0,0,0
454a16b5d480708bef10170efaa211d0,1,0,0,1,1,0,0,0,0,0
454b92e4bd6a130047f959a9bb65f132,0,0,0,0,0,0,0,0,0,0
454c112fbc016e1f6fdf9665fc048a15,0,0,0,0,0,0,0,0,0,0
454df260538a227fbaf1a69495d70c63,0,0,0,0,0,0,0,0,0,0
454e5f056c5cc680bc245ad00d9d3cff,0,0,0,0,0,0,0,0,0,0
455243df3e70d9d2ac289bb8e1a25e8e,0,0,0,0,1,0,0,0,0,0
45533541cca7c86eaac8ca8b28fb0a31,0,0,0,0,0,0,0,0,0,0
45582f044e4bd937f55f226122ad5b37,0,0,0,0,0,0,0,0,0,0
4558c7224b03ed328e1841875061e3a0,0,0,0,0,0,0,0,0,0,0
4558fe4ce7c5d58ca7b140c7a038df8e,0,0,0,0,0,0,0,0,0,0
4559a0df4cb5cb9fe8eae8f18c19ee97,0,0,0,1,0,0,0,0,0,0
455b15d20e77dbb5032bf3b9e6975571,0,0,0,0,1,0,0,0,0,0
455ccf370e5c54c5795a7c07b3935dd4,0,0,0,1,1,0,0,0,0,0
455d229ecf9e3972ea890cbc9180a654,0,0,0,1,1,0,0,0,0,0
455de9870c633a78ed44aa05a445da3c,0,0,1,1,1,1,0,0,1,0
455e1d2919b16e3929db4ef66f2bd633,0,0,0,0,0,0,0,0,0,0
455e560a15dbe1013e94ebf0a75bf7f7,0,0,0,0,0,0,0,0,0,0
455eecb7b9da49aac985d42c4be00781,0,0,0,0,1,0,1,0,0,0
455fe28cd46315ab0788153f2d1d53fa,0,0,0,1,0,0,0,0,0,0
45610e5e42c74879f125ed0810207fb6,0,0,0,0,0,0,0,0,0,0
45628c535c90a7d5d485d215abcc9695,0,0,0,0,0,0,0,0,0,0
45632a5764680eb971911116712091b0,0,0,0,0,0,0,0,0,0,0
45642dbd63489f471a64389329a5b40a,1,0,0,0,0,0,1,0,0,0
456451a7fb415e1bfd4d9f96e9f6e211,0,0,0,1,1,0,0,0,1,0
4564b54180a2901c8e89f1bf2073eab8,0,0,0,0,0,0,0,1,0,0
4564c0b946361f5bfb581fc305c328a9,0,0,0,0,0,0,0,0,0,0
45652900fb164325a1828941145d190c,0,0,0,0,0,0,0,0,0,0
45660d1c637cdb33b7de3391a53717d2,1,0,0,0,1,0,0,0,0,0
4569186e54119c273fa5ba304446ab39,0,0,0,0,1,1,0,0,0,0
4569ebad42acf2b07e3ad79666743444,0,0,0,0,0,0,0,0,0,0
456ed075b434b9a36812b748c0293663,0,0,0,0,0,0,0,0,0,0
45710d1730738714f371ba456c5b9228,1,0,0,0,1,0,0,0,0,0
457135bc11d321a2ffc568096a033bdf,0,0,0,0,1,0,0,0,0,0
457141e94ef0f55a0db57fde4d677786,0,0,0,1,1,0,1,0,0,1
457167cafd96e5ed53b4cbed781938d4,0,0,0,0,0,0,0,0,0,0
45758dd8fc461e7467bd6fdf0287413e,0,0,0,0,0,0,0,0,0,0
4575f87931542fd5d2f9e53d5f56731a,1,0,0,0,0,0,1,0,0,0
4576bf40e566e1b9f3973d24966376f3,0,0,0,0,0,0,0,0,0,0
4576ec629ee7dcf9a32035f974698b9c,0,0,0,1,1,0,0,0,0,0
4577136607b08ae706a492c014a7c7ea,0,0,0,0,0,0,0,0,0,0
457944026164defe1d00cd34e7c388fc,0,0,1,0,1,0,0,0,0,0
457bde49db987a065f08d90032b9a4e8,0,0,0,0,0,0,0,0,0,1
457eb757f1a5e7e76257ef7e9c90685b,1,0,1,0,1,1,1,0,1,0
45807642528cd7cb5a643a4c181fde2b,0,0,0,0,0,0,0,0,0,0
4582b4af443d0e1c67391270b7d3cef1,0,0,0,0,0,0,0,0,0,0
45841f60af30d4c2089315ffcf93b02e,0,0,0,0,0,0,0,1,0,0
4587289655af4cf80b16993130fa7520,0,0,0,1,1,0,0,0,1,0
4588961a2572eff574b7d1f5ce4b9a36,0,0,0,0,0,0,0,0,0,0
4589b936f2561a44b0bdb9cdfd77086b,0,0,0,0,1,1,0,0,0,0
458a41909580066cc6e2243de336108f,0,0,0,0,0,0,0,0,0,0
458b51af4e3789fe484408917e467138,0,0,0,0,1,0,0,0,0,0
458bce6d83d83da02808395f48cf118a,0,0,0,0,0,0,0,0,0,0
458c1f13e743bdb0f9c1bb6a0d130f8d,0,0,0,0,1,0,0,0,1,0
458d41826fc93f637724d72d2a4ea193,0,0,1,0,1,1,0,0,0,0
458dc0868446477a70cbf1ba6208ba92,0,0,0,0,0,0,0,0,0,0
458e482dbb77f0614ffebde8aaf8e66d,0,0,0,0,1,0,0,0,0,0
458f064ad185e6dce90da7e30f32f51d,1,0,0,0,0,0,1,0,0,0
45926680d8eea17b9950c9e0bd8ea427,1,0,0,0,1,0,0,0,0,0
45927f60de0f715da525c8d84f32b00b,0,0,0,0,1,1,0,0,0,0
459375862317ab61460bdb145e1f54e1,0,0,0,0,0,0,0,0,0,0
4594f1962c4e28ab0c852cb935979d41,0,0,0,0,0,0,0,0,0,0
459673db0d0edd503bfe7d1ab5150bb1,0,0,0,0,0,0,0,0,0,0
4596fb90340bcc0cdb09a34b7aa861a6,0,0,0,0,0,0,0,0,0,0
45978daafaa574e1b2576cac1fe0ddde,0,0,0,0,0,0,0,0,0,0
459791527883dfec35e393ec9e6f3b88,0,0,0,0,1,1,0,0,1,0
459927ea59aee52024393d032c2e8578,0,0,0,0,0,0,0,0,0,0
459971fa37af54558c5b34c5d6e84f09,0,0,0,0,0,0,0,0,0,0
459a9b0f476156c61d0c6ccd6a9d9beb,0,0,0,0,0,0,0,0,0,0
459b35c8677f36da58c5ab79d253f465,0,0,0,0,0,0,0,0,0,0
459b866e8fd8959bf81077c1dd09ff85,0,0,0,0,0,0,0,0,0,0
459fdf5f0fb39787bdde5a59d20f771d,0,0,0,0,0,0,0,0,0,0
45a09f00dcfafe70c17b03406f1498fa,0,0,0,1,1,1,0,0,1,0
45a0d7d835e76e4d14fb6eb34ce49fb1,0,0,0,0,0,0,0,0,0,0
45a3b168fc064e028903d36f3d87e01c,0,0,0,0,0,0,0,0,0,0
45a428988b452c0557c72629be335d41,1,0,0,1,1,1,0,0,0,0
45a53915fc2c78339de5d9d32c0571e8,0,0,1,1,1,1,1,1,1,1
45a55b7d674c85b8539e9ac6d020c0cb,1,0,0,0,1,0,0,0,0,0
45a5c1ab8eb356d8a7b650c520d64e85,0,0,1,1,1,1,0,0,0,0
45a73a07ed8db596419e8ba2355a8f16,0,1,0,1,0,0,1,0,0,0
45a73b62a8f05e30848b5cc891435f25,1,0,0,0,0,0,1,0,0,0
45aa1ec0f5cb2016ae44e0eb2855139d,0,0,0,0,0,0,0,0,0,0
45aa8245a4e068421ddf843771eae182,0,0,0,1,1,0,0,0,0,0
45abb9103cc220381c043330b6f25e7f,0,0,0,1,1,1,0,0,0,0
45ac7e9490c24c4bd001e25e2c4fed57,0,0,0,0,1,0,0,0,0,0
45ad65164fccbf75912a44f58d5ecc1f,0,0,0,0,0,0,0,0,0,0
45af49270c1afb5677d11692348695ba,0,0,0,0,0,0,0,0,0,0
45b040a379c1712a6342d592c9479f6f,0,0,1,1,1,1,0,0,0,0
45b44f5b64175711fe4a8f784d241d2d,0,0,0,1,1,0,1,0,0,1
45b4c141e9056c2e42c57a50e965cb89,0,0,1,0,0,0,1,0,0,1
45b58e21d153b6e03c76e8958b0be125,0,0,0,1,1,1,0,0,0,0
45b606119d5403eba12b4350ad36dc98,0,0,0,0,0,0,0,0,0,0
45b6a3e17f198e73d330c0519068de42,0,0,0,0,0,0,0,0,0,0
45b75a24473613b1490930cb61166260,0,0,1,0,0,0,1,0,0,1
45b78c1961288f4c82c71255f0af785d,0,0,0,0,1,0,0,0,0,0
45b8505c5df7f972da8018ffff6c8f48,0,0,0,1,1,1,0,0,1,0
45b86117cd75275eb1590b5f7059fa97,0,0,0,1,1,1,0,0,0,0
45bafce55b8e4a52fe8569897650d5bb,0,0,0,0,1,1,0,0,1,0
45bc6ba683175f729eca7a911c37cc4d,0,0,1,1,1,1,1,0,1,0
45be61391a7023bba2af8e1b89a08106,0,0,0,0,0,0,0,0,0,0
45c1157f24a9df2f0229fd3dd25f2091,0,0,0,1,1,0,1,0,0,0
45c2041f79a19fcc701d7f6646cf64bb,0,0,0,0,1,1,1,0,1,1
45c2229206415606e56cd175bb474f9e,0,1,0,1,0,0,1,0,0,0
45c5e2ce888e0a86a7c6afe834208721,0,0,1,1,1,1,0,0,0,0
45c6f7028cbdda76fbcb3f544032de78,0,0,1,1,1,0,1,0,1,1
45c72f6a2ddd020c2a92f9be1132c2f2,0,0,0,0,0,0,0,0,0,0
45c7436b05817e296c673885ef26f34d,0,0,0,0,0,0,0,0,0,0
45c8769cdbad000eba32f2b4f78debc6,0,0,0,0,0,0,0,0,0,0
45c9211cba233d267ca6050d135ec2c8,0,0,0,0,0,0,0,0,0,0
45c960ef05991c2be1652b10e0755886,0,0,0,0,0,0,0,0,0,0
45ca4b2821a24a2781620202b50fbb21,0,0,0,0,1,0,0,0,0,0
45cab43b8e10271e236df6ce2694c056,0,0,0,0,0,0,0,0,0,0
45cbc9f610a33128a96ab64903dc0e08,0,0,0,0,1,0,0,0,0,0
45cc915cfd01246724d8714cca0c5380,0,0,0,0,0,0,0,0,0,0
45cc98a8fbc0bf9c42e9b5e6b799bb2b,0,0,0,0,0,0,0,0,0,0
45ce0b65fc230385172a932da271888b,0,0,0,0,0,0,0,0,0,0
45ce7fa364394ba72e4473caa109a3e6,0,0,0,0,1,0,0,0,0,0
45cec8d518234403f7f64104a4334cfc,0,0,0,0,0,0,0,0,0,0
45cfcf3bfa4249dcf43f469586d16589,0,0,0,0,0,0,0,1,0,0
45d08f19056425924ba7d80b93e4defa,0,0,0,0,0,0,0,0,0,0
45d0d47b88d6d6f7247ad06f0344c5c3,0,0,1,1,1,1,0,0,0,0
45d10d512d17d29487639ae7af573b16,0,0,0,0,0,0,0,0,0,0
45d275b7eb36a36c7eaff0574f53146d,0,0,0,0,1,0,0,0,0,0
45d36d18f90fb6dde1d835376bc6318f,0,0,0,0,0,0,0,0,0,0
45d41e17e6a6b70a38d952f4bfaf5dfa,0,0,0,0,0,0,0,0,0,0
45d4e3b8b49d5b6f818a4980c833737b,0,0,0,0,1,0,0,0,0,0
45d500f03c175a160b22b2dc2cb8f1de,0,0,1,0,0,0,1,0,0,1
45d635b31524a075aa942ddd73d23333,0,1,1,0,0,0,1,0,0,1
45d8e257da7dc90aca8d4733e1745019,0,0,0,0,0,0,0,0,0,0
45d9620ea3694e825bf2b84a2b2a59c3,0,0,0,0,0,0,0,0,0,0
45db328ec0114c458e20f5f35f6ea003,0,0,0,0,0,0,1,0,0,0
45dc834b80d22c1e199857cdf8dadfab,1,0,1,0,0,1,0,0,1,1
